date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:49:06	25956/25956	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2009:29:16%20GMT	https://wiki.appstudio.dev/Eqv	./docs/wiki/Eqv.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:12	339/339	---M--	503	error ('Service%20Unavailable')	text/html	date:Tue,%2010%20Mar%202026%2019:49:12%20GMT	https://wiki.appstudio.dev/Eval	./docs/wiki/Eval.70.delayed	(from https://wiki.appstudio.dev/Language_reference)
15:49:13	25796/25796	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2021:43:40%20GMT	https://wiki.appstudio.dev/Erase	./docs/wiki/Erase.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:13	20490/20490	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Escape	./docs/wiki/Escape.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:18	339/339	---M--	503	error ('Service%20Unavailable')	text/html	date:Tue,%2010%20Mar%202026%2019:49:18%20GMT	https://wiki.appstudio.dev/Exit	./docs/wiki/Exit.73.delayed	(from https://wiki.appstudio.dev/Language_reference)
15:49:19	339/339	---M--	503	error ('Service%20Unavailable')	text/html	date:Tue,%2010%20Mar%202026%2019:49:19%20GMT	https://wiki.appstudio.dev/Exp	./docs/wiki/Exp.74.delayed	(from https://wiki.appstudio.dev/Language_reference)
15:49:20	30679/30679	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2022:43:17%20GMT	https://wiki.appstudio.dev/Events	./docs/wiki/Events.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:20	19426/19426	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2020:46:12%20GMT	https://wiki.appstudio.dev/Execute	./docs/wiki/Execute.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:24	17959/17959	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2019:08:34%20GMT	https://wiki.appstudio.dev/Filter	./docs/wiki/Filter.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:27	16651/16651	---MC-	200	added ('OK')	text/html	date:Tue,%2027%20Jan%202026%2007:01:18%20GMT	https://wiki.appstudio.dev/Fix	./docs/wiki/Fix.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:30	23201/23201	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/For...next	./docs/wiki/For...html	(from https://wiki.appstudio.dev/Language_reference)
15:49:33	21934/21934	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/For_each...next	./docs/wiki/For_each...html	(from https://wiki.appstudio.dev/Language_reference)
15:49:37	22564/22564	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2022:27:21%20GMT	https://wiki.appstudio.dev/Format	./docs/wiki/Format.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:38	19891/19891	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2013:33:10%20GMT	https://wiki.appstudio.dev/Function	./docs/wiki/Function.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:41	16583/16583	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Getlocale	./docs/wiki/Getlocale.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:42	16875/16875	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Getref	./docs/wiki/Getref.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:46	16900/16900	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Geturlparameter	./docs/wiki/Geturlparameter.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:47	16685/16685	---MC-	200	added ('OK')	text/html	date:Tue,%2027%20Jan%202026%2007:22:39%20GMT	https://wiki.appstudio.dev/Hex	./docs/wiki/Hex.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:52	16942/16942	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2009:31:05%20GMT	https://wiki.appstudio.dev/Hour	./docs/wiki/Hour.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:55	17912/17912	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Html	./docs/wiki/Html.html	(from https://wiki.appstudio.dev/Language_reference)
15:49:59	22798/22798	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/If...then...else	./docs/wiki/If...then...html	(from https://wiki.appstudio.dev/Language_reference)
15:49:59	17348/17348	---MC-	200	added ('OK')	text/html	date:Tue,%2027%20Jan%202026%2005:11:18%20GMT	https://wiki.appstudio.dev/Imp	./docs/wiki/Imp.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:07	20517/20517	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Inputbox	./docs/wiki/Inputbox.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:09	17465/17465	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Instr/instrrev	./docs/wiki/Instr/instrrev.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:13	16569/16569	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2016:33:23%20GMT	https://wiki.appstudio.dev/Int	./docs/wiki/Int.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:14	16699/16699	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2010:24:30%20GMT	https://wiki.appstudio.dev/Is_(operator)	./docs/wiki/Is_(operator).html	(from https://wiki.appstudio.dev/Language_reference)
15:50:18	17640/17640	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2008:43:46%20GMT	https://wiki.appstudio.dev/Is_(function)	./docs/wiki/Is_(function).html	(from https://wiki.appstudio.dev/Language_reference)
15:50:19	17907/17907	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Javascript...end_javascript	./docs/wiki/Javascript...html	(from https://wiki.appstudio.dev/Language_reference)
15:50:23	21812/21812	---MC-	200	added ('OK')	text/html	date:Tue,%2027%20Jan%202026%2007:03:47%20GMT	https://wiki.appstudio.dev/Join	./docs/wiki/Join.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:27	24034/24034	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Json.parse	./docs/wiki/Json.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:28	23370/23370	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Json.stringify	./docs/wiki/Json-2.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:33	17559/17559	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Lbound	./docs/wiki/Lbound.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:34	16610/16610	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2015:57:17%20GMT	https://wiki.appstudio.dev/Lcase	./docs/wiki/Lcase.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:38	17046/17046	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2018:13:47%20GMT	https://wiki.appstudio.dev/Left	./docs/wiki/Left.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:41	15519/15519	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2007:49:21%20GMT	https://wiki.appstudio.dev/Len	./docs/wiki/Len.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:44	18382/18382	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Localstorage	./docs/wiki/Localstorage.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:45	21141/21141	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2007:05:39%20GMT	https://wiki.appstudio.dev/Location	./docs/wiki/Location.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:50	16854/16854	---MC-	200	added ('OK')	text/html	date:Tue,%2027%20Jan%202026%2007:02:24%20GMT	https://wiki.appstudio.dev/Log	./docs/wiki/Log.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:54	16738/16738	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2007:50:20%20GMT	https://wiki.appstudio.dev/Log10	./docs/wiki/Log10.html	(from https://wiki.appstudio.dev/Language_reference)
15:50:59	16883/16883	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Ltrim	./docs/wiki/Ltrim.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:01	16093/16093	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2017:57:00%20GMT	https://wiki.appstudio.dev/Mid	./docs/wiki/Mid.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:03	17018/17018	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2021:31:41%20GMT	https://wiki.appstudio.dev/Minute	./docs/wiki/Minute.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:05	15595/15595	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2023:55:23%20GMT	https://wiki.appstudio.dev/Mod	./docs/wiki/Mod.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:08	16989/16989	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2009:31:43%20GMT	https://wiki.appstudio.dev/Month	./docs/wiki/Month.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:12	17133/17133	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Monthname	./docs/wiki/Monthname.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:15	15329/15329	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Msgbox	./docs/wiki/Msgbox.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:18	22400/22400	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2020:36:02%20GMT	https://wiki.appstudio.dev/Not	./docs/wiki/Not.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:19	18424/18424	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2021:31:09%20GMT	https://wiki.appstudio.dev/Now	./docs/wiki/Now.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:24	15460/15460	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Nsbversion	./docs/wiki/Nsbversion.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:26	18196/18196	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2015:35:57%20GMT	https://wiki.appstudio.dev/NSB.InputBox	./docs/wiki/NSB.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:31	37566/37566	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Nsb.msgbox	./docs/wiki/Nsb-2.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:34	18015/18015	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Nsb.showprogress	./docs/wiki/Nsb-3.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:41	16688/16688	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2000:17:47%20GMT	https://wiki.appstudio.dev/Oct	./docs/wiki/Oct.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:44	23001/23001	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2020:39:38%20GMT	https://wiki.appstudio.dev/Or	./docs/wiki/Or.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:48	22275/22275	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2011:47:32%20GMT	https://wiki.appstudio.dev/Print	./docs/wiki/Print.html	(from https://wiki.appstudio.dev/Language_reference)
15:51:54	21938/21938	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Properties_and_methods	./docs/wiki/Properties_and_methods-2.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:01	18190/18190	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Readfile	./docs/wiki/Readfile.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:10	16091/16091	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Redim	./docs/wiki/Redim.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:14	17523/17523	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2016:20:33%20GMT	https://wiki.appstudio.dev/Rem	./docs/wiki/Rem.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:18	16914/16914	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2000:27:28%20GMT	https://wiki.appstudio.dev/Replace	./docs/wiki/Replace.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:24	15817/15817	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Rgb	./docs/wiki/Rgb.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:27	17022/17022	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2018:56:25%20GMT	https://wiki.appstudio.dev/Right	./docs/wiki/Right.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:30	16614/16614	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2021:35:51%20GMT	https://wiki.appstudio.dev/Rnd	./docs/wiki/Rnd.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:33	16546/16546	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2009:45:12%20GMT	https://wiki.appstudio.dev/Rtrim	./docs/wiki/Rtrim.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:35	17037/17037	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2007:15:04%20GMT	https://wiki.appstudio.dev/Second	./docs/wiki/Second.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:40	28263/28263	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Select_case	./docs/wiki/Select_case.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:43	17194/17194	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Sessionstorage	./docs/wiki/Sessionstorage.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:45	16838/16838	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2006:52:23%20GMT	https://wiki.appstudio.dev/Set	./docs/wiki/Set.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:49	18063/18063	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Settimeout	./docs/wiki/Settimeout.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:52	16740/16740	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2012:20:11%20GMT	https://wiki.appstudio.dev/Sgn	./docs/wiki/Sgn.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:54	16711/16711	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2012:20:14%20GMT	https://wiki.appstudio.dev/Sin	./docs/wiki/Sin.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:55	15448/15448	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2018:33:46%20GMT	https://wiki.appstudio.dev/Sleep	./docs/wiki/Sleep.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:57	16181/16181	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2013:48:44%20GMT	https://wiki.appstudio.dev/Sort	./docs/wiki/Sort.html	(from https://wiki.appstudio.dev/Language_reference)
15:52:59	16510/16510	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2020:35:28%20GMT	https://wiki.appstudio.dev/Space	./docs/wiki/Space.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:00	17935/17935	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2020:47:47%20GMT	https://wiki.appstudio.dev/Split	./docs/wiki/Split.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:04	17351/17351	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2008:18:49%20GMT	https://wiki.appstudio.dev/Sql	./docs/wiki/Sql.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:07	17466/17466	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Sqlexport	./docs/wiki/Sqlexport.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:09	19205/19205	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Sqlimport	./docs/wiki/Sqlimport.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:13	17406/17406	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Sqlopendatabase	./docs/wiki/Sqlopendatabase.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:14	15430/15430	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2008:04:03%20GMT	https://wiki.appstudio.dev/Sqr	./docs/wiki/Sqr.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:18	16925/16925	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Strcomp	./docs/wiki/Strcomp.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:19	16848/16848	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2012:21:25%20GMT	https://wiki.appstudio.dev/String	./docs/wiki/String.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:24	15968/15968	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Strreverse	./docs/wiki/Strreverse.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:25	18270/18270	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2020:43:25%20GMT	https://wiki.appstudio.dev/Sub	./docs/wiki/Sub.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:28	17138/17138	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Sysinfo	./docs/wiki/Sysinfo.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:31	16695/16695	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2004:15:03%20GMT	https://wiki.appstudio.dev/Tan	./docs/wiki/Tan.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:32	16905/16905	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2009:29:32%20GMT	https://wiki.appstudio.dev/Time	./docs/wiki/Time.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:37	17330/17330	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Timeserial	./docs/wiki/Timeserial.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:39	17633/17633	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Timevalue	./docs/wiki/Timevalue.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:43	16885/16885	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2010:40:40%20GMT	https://wiki.appstudio.dev/Trim	./docs/wiki/Trim.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:45	28194/28194	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Try...catch	./docs/wiki/Try...html	(from https://wiki.appstudio.dev/Language_reference)
15:53:46	17624/17624	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Typename	./docs/wiki/Typename.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:50	17611/17611	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Ubound	./docs/wiki/Ubound.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:52	16867/16867	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Ucase	./docs/wiki/Ucase.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:58	18436/18436	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Vartype	./docs/wiki/Vartype.html	(from https://wiki.appstudio.dev/Language_reference)
15:53:59	28826/28826	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Waitcursor	./docs/wiki/Waitcursor.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:00	17732/17732	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2009:30:34%20GMT	https://wiki.appstudio.dev/Weekday	./docs/wiki/Weekday.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:06	17443/17443	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Weekdayname	./docs/wiki/Weekdayname.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:09	21495/21495	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/With...end_with	./docs/wiki/With...html	(from https://wiki.appstudio.dev/Language_reference)
15:54:11	20942/20942	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/While...wend	./docs/wiki/While...html	(from https://wiki.appstudio.dev/Language_reference)
15:54:13	23294/23294	---MC-	200	added ('OK')	text/html	date:Mon,%2026%20Jan%202026%2004:09:34%20GMT	https://wiki.appstudio.dev/Xor	./docs/wiki/Xor.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:17	16944/16944	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2009:31:24%20GMT	https://wiki.appstudio.dev/Year	./docs/wiki/Year.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:19	18123/18123	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2001:23:36%20GMT	https://wiki.appstudio.dev/Adsense	./docs/wiki/Adsense.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:22	20171/20171	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2007:30:32%20GMT	https://wiki.appstudio.dev/Audio	./docs/wiki/Audio.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:26	21187/21187	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Buttonbar	./docs/wiki/Buttonbar.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:28	22784/22784	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Checkbox	./docs/wiki/Checkbox-2.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:30	24384/24384	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Combobox	./docs/wiki/Combobox.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:34	33171/33171	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Date,_datetime	./docs/wiki/Date,_datetime.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:38	16127/16127	---MC-	200	added ('OK')	text/html	date:Tue,%2027%20Jan%202026%2007:18:32%20GMT	https://wiki.appstudio.dev/Facebook	./docs/wiki/Facebook.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:39	22719/22719	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Fliptoggle	./docs/wiki/Fliptoggle.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:44	25742/25742	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2023:20:29%20GMT	https://wiki.appstudio.dev/Footerbar	./docs/wiki/Footerbar.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:45	26374/26374	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Headerbar	./docs/wiki/Headerbar.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:52	24133/24133	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Htmlview	./docs/wiki/Htmlview.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:53	24470/24470	---MC-	200	added ('OK')	text/html	date:Thu,%2019%20Feb%202026%2022:35:58%20GMT	https://wiki.appstudio.dev/Image	./docs/wiki/Image.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:57	17758/17758	---MC-	200	added ('OK')	text/html	date:Sun,%2025%20Jan%202026%2000:59:11%20GMT	https://wiki.appstudio.dev/Label	./docs/wiki/Label.html	(from https://wiki.appstudio.dev/Language_reference)
15:54:58	19695/19695	---MC-	200	added ('OK')	text/html	date:Sat,%2024%20Jan%202026%2020:34:17%20GMT	https://wiki.appstudio.dev/Menu	./docs/wiki/Menu.html	(from https://wiki.appstudio.dev/Language_reference)
15:55:06	20334/20334	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Menunumbertitledescarrow	./docs/wiki/Menunumbertitledescarrow.html	(from https://wiki.appstudio.dev/Language_reference)
15:55:07	20171/20171	---MC-	200	added ('OK')	text/html	date:Thu,%2006%20Feb%202025%2022:36:00%20GMT	https://wiki.appstudio.dev/Menunumbertitletime	./docs/wiki/Menunumbertitletime.html	(from https://wiki.appstudio.dev/Language_reference)
